Index,Name,Form,Pokemon,Gender,CP,HP,Atk IV,Def IV,Sta IV,IV Avg,Level Min,Level Max,Quick Move,Charge Move,Charge Move 2,Scan Date,Catch Date,Weight,Height,Lucky,Shadow/Purified,Favorite,Dust,Rank % (G),Rank # (G),Stat Product (G),Dust Cost (G),Candy Cost (G),Name (G),Form (G),Sha/Pur (G),Rank % (U),Rank # (U),Stat Product (U),Dust Cost (U),Candy Cost (U),Name (U),Form (U),Sha/Pur (U),Rank % (L),Rank # (L),Stat Product (L),Dust Cost (L),Candy Cost (L),Name (L),Form (L),Sha/Pur (L),Marked for PvP use
842,Gastly,,92,,553,61,14,14,14,93.3,16,16,,,,"2023-12-20 14:25",6/5/2023,,,0,0,0,1900,85.03,614,96.46,64600,83,Haunter,,0,57.19,1754,95.95,102600,215,Gengar,Normal,0,,,,,,,,,
843,Gastly,,92,,812,74,14,12,12,84.4,24,24,,,,"2023-12-20 14:25",8/24/2023,,,0,0,0,4000,32.5,2765,93.9,23000,45,Haunter,,0,67.55,1330,96.32,73000,189,Gengar,Normal,0,,,,,,,,,
832,Gengar,Normal,94,,642,63,13,15,14,93.3,8,8,,,,"2023-12-20 14:25",10/13/2023,,,0,0,0,800,33.21,2736,94.14,29200,34,Gengar,Normal,0,63.79,1484,96.18,123600,116,Gengar,Normal,0,,,,,,,,,
833,Gengar,Normal,94,,1220,87,12,15,15,93.3,15,15,,,,"2023-12-20 14:25",8/3/2023,,,0,0,0,1900,47.11,2167,94.78,12000,12,Gengar,Normal,0,74.29,1054,96.61,106400,94,Gengar,Normal,0,,,,,,,,,
834,Gengar,Normal,94,,1613,101,14,10,15,86.7,20,20,,,,"2023-12-20 14:25",10/14/2023,,,0,0,0,2500,,,,,,,,,33.99,2704,95.12,91000,80,Gengar,Normal,0,,,,,,,,,
835,Gengar,Normal,94,,1614,100,14,12,13,86.7,20,20,,,,"2023-12-20 14:25",10/12/2023,,,0,0,0,2500,,,,,,,,,45.93,2215,95.55,91000,80,Gengar,Normal,0,,,,,,,,,
828,Onix,,95,,962,93,13,12,14,86.7,33,33,,,,"2023-12-20 14:26",9/29/2023,,,0,0,0,0,98.71,54,96.81,366000,150,Onix,,0,65.59,1410,95.72,204000,200,Steelix,Normal,0,,,,,,,,,
829,Onix,,95,,967,90,15,13,10,84.4,33,33,,,,"2023-12-20 14:25",9/29/2023,,,0,0,0,0,97.14,118,95.41,366000,150,Onix,,0,44.52,2273,94.79,204000,200,Steelix,Normal,0,,,,,,,,,
822,Kingler,,99,,117,26,2,10,15,60,2,2,,,,"2023-12-20 14:26",6/7/2023,,,0,0,0,200,81.42,762,96.77,42100,52,Kingler,,0,98.83,49,99.01,197600,204,Kingler,,0,72.09,1144,94.02,3800,9,Kingler,,0,
818,Exeggcute,,102,,485,87,11,15,14,88.9,15,15,,,,"2023-12-20 14:26",5/9/2023,,,0,0,0,1900,71.11,1184,95.65,9800,60,Exeggutor,Normal,0,79.56,838,97.11,91400,132,Exeggutor,Normal,0,31.6,2802,91.03,0,0,Exeggcute,,0,
817,Exeggutor,Normal,103,,1865,143,13,14,13,88.9,22,22,,,,"2023-12-20 14:26",6/4/2023,,,0,0,0,3000,,,,,,,,,15.8,3449,94.51,54000,48,Exeggutor,Normal,0,,,,,,,,,
813,Marowak,Alola,105,,1036,100,14,14,14,93.3,20,20,,,,"2023-12-20 14:26",8/29/2023,,,0,0,0,2500,17.48,3380,93.06,60500,54,Marowak,Alola,0,99.78,10,98.88,475000,248,Marowak,Alola,0,,,,,,,,,
814,Marowak,Normal,105,,241,48,12,15,13,88.9,5,5,,,,"2023-12-20 14:26",9/4/2023,,,0,0,0,600,32.31,2773,93.97,107600,106,Marowak,Normal,0,98.85,48,97.42,517600,296,Marowak,Normal,0,45.2,2245,91.74,6600,9,Marowak,Normal,0,
809,Lickitung,,108,,800,130,15,15,12,93.3,20,20,,,,"2023-12-20 14:27",10/15/2023,,,0,0,0,2500,93.85,253,97.29,350000,248,Lickitung,,0,48.11,2126,95.18,256000,348,Lickilicky,,0,,,,,,,,,
803,Koffing,,109,,471,63,15,14,8,82.2,14,14,,,,"2023-12-20 14:27",7/24/2023,,,0,0,0,1600,9.6,3703,92.31,41600,90,Weezing,Normal,0,87.84,499,96.75,455600,322,Weezing,Normal,0,16.9,3404,90.02,1600,2,Koffing,,0,
801,Weezing,Galar,110,,1294,105,15,11,14,88.9,20,20,,,,"2023-12-20 14:27",8/19/2023,,,0,0,0,0,43.57,2312,94.33,17000,16,Weezing,Galar,0,93.26,277,97.47,417000,248,Weezing,Galar,0,,,,,,,,,
802,Weezing,Normal,110,,952,91,11,12,14,82.2,15,15,,,,"2023-12-20 14:27",5/22/2023,,,0,0,0,1900,70.65,1203,95.64,41900,39,Weezing,Normal,0,99.24,32,98.95,481400,268,Weezing,Normal,0,,,,,,,,,
799,Rhyhorn,,111,,786,112,14,12,14,88.9,17,17,,,,"2023-12-20 14:27",8/22/2023,,,0,0,0,2200,31.62,2801,93.89,143800,134,Rhyhorn,,0,43.66,2308,95.15,34300,156,Rhyperior,,0,,,,,,,,,
800,Rhyhorn,,111,,1387,147,13,15,12,88.9,30,30,,,,"2023-12-20 14:27",8/22/2023,,,0,0,0,6000,46.5,2192,94.67,55000,56,Rhyhorn,,0,99.05,40,96.99,400000,182,Rhyhorn,,0,,,,,,,,,
796,Rhydon,,112,,667,92,4,7,14,55.6,8,8,,,,"2023-12-20 14:28",6/2/2023,,,0,0,0,0,98.14,77,98.17,17200,122,Rhyperior,,0,97.56,101,98.17,69600,170,Rhyperior,,0,,,,,,,,,
797,Rhydon,,112,,1786,148,13,12,15,88.9,20,20,,,,"2023-12-20 14:28",11/28/2023,,,0,0,0,2500,,,,,,,,,48.33,2117,95.33,20500,119,Rhyperior,,0,,,,,,,,,
792,Chansey,,113,♀,314,200,15,10,14,86.7,9,9,,,,"2023-12-20 14:28",9/24/2023,,,0,0,0,0,9.6,3703,91.93,32000,86,Blissey,,0,10.43,3669,93.2,160000,204,Blissey,,0,13.04,3562,86.78,12400,16,Chansey,,0,
794,Chansey,,113,♀,519,257,13,14,11,84.4,15,15,,,,"2023-12-20 14:28",5/26/2023,,,0,0,0,1900,14.07,3520,92.37,16400,66,Blissey,,0,31.26,2816,94.45,151400,192,Blissey,,0,,,,,,,,,
795,Chansey,,113,♀,524,257,14,13,10,82.2,15,15,,,,"2023-12-20 14:28",6/12/2023,,,0,0,0,1900,12.14,3599,92.19,16400,66,Blissey,,0,29.55,2886,94.35,151400,192,Blissey,,0,,,,,,,,,
790,Tangela,,114,,89,29,1,8,12,46.7,2,2,,,,"2023-12-20 14:28",9/16/2023,,,0,0,0,200,79.95,822,96.15,79600,85,Tangela,,0,93.87,252,98.45,153600,252,Tangrowth,,0,98.78,51,98.43,3800,109,Tangrowth,,0,
791,Tangela,,114,,681,77,12,13,11,80,11,11,,,,"2023-12-20 14:28",5/17/2023,,,0,0,0,0,45.2,2245,94.44,57000,58,Tangela,,0,49.33,2076,96.23,103000,198,Tangrowth,,0,,,,,,,,,
789,Kangaskhan,Normal,115,♀,1428,147,11,11,14,80,20,20,,,,"2023-12-20 14:28",11/26/2023,,,0,0,0,2500,86.91,537,96.99,5000,4,Kangaskhan,Normal,0,68.99,1271,96.68,225000,248,Kangaskhan,Normal,0,,,,,,,,,
782,Scyther,,123,,1136,95,14,12,12,84.4,15,15,,,,"2023-12-20 14:28",8/11/2023,,,0,0,0,0,86.74,544,97.13,7600,58,Kleavor,,0,63.17,1509,96.41,174400,170,Scyther,,0,,,,,,,,,
778,Pinsir,Normal,127,,1250,92,14,11,15,88.9,15,15,,,,"2023-12-20 14:29",4/27/2023,,,0,0,0,1900,83.42,680,96.39,12000,12,Pinsir,Normal,0,76.43,966,97.06,96400,86,Pinsir,Normal,0,,,,,,,,,
774,Magikarp,,129,,89,56,0,7,15,48.9,18,18,,,,"2023-12-20 14:29",10/7/2023,,,0,0,0,2200,19.37,3303,60.64,484400,256,Magikarp,,0,99.71,13,98.98,65400,458,Gyarados,Normal,0,19.37,3303,60.64,484400,256,Magikarp,,0,
775,Magikarp,,129,,90,44,14,15,12,91.1,12,12,,,,"2023-12-20 14:29",8/29/2023,,,0,0,0,1300,62.2,1549,95.19,10900,414,Gyarados,Normal,0,77.17,936,96.4,69400,466,Gyarados,Normal,0,99.22,33,94.24,505400,280,Magikarp,,0,
776,Magikarp,,129,,153,59,15,12,14,91.1,20,20,,,,"2023-12-20 14:29",7/28/2023,,,0,0,0,2500,99.66,15,95.85,475000,248,Magikarp,,0,67.13,1347,95.95,39000,434,Gyarados,Normal,0,99.66,15,95.85,475000,248,Magikarp,,0,
777,Magikarp,,129,,154,59,15,13,14,93.3,20,20,,,,"2023-12-20 14:29",8/25/2023,,,0,0,0,2500,99.8,9,96.83,475000,248,Magikarp,,0,18.32,3346,93.98,35000,431,Gyarados,Normal,0,99.8,9,96.83,475000,248,Magikarp,,0,
755,Eevee,,133,,45,26,10,14,13,82.2,2,2,,,,"2023-12-20 14:29",10/2/2023,,,0,0,0,200,93.26,277,97.29,30800,67,Espeon,,0,68.42,1294,96.68,114600,141,Flareon,,0,99.46,23,99.17,3200,33,Vaporeon,,0,
756,Eevee,,133,,72,33,6,12,11,64.4,3,3,,,,"2023-12-20 14:29",9/3/2023,,,0,0,0,400,86.5,554,96.55,34800,69,Sylveon,,0,94.19,239,97.95,109200,135,Espeon,,0,98.88,47,98.37,3400,32,Leafeon,,0,
757,Eevee,,133,,131,46,5,14,13,71.1,5,5,,,,"2023-12-20 14:29",8/2/2023,,,0,0,0,600,96.92,127,97.69,37600,69,Jolteon,,0,97.97,84,98.74,122600,143,Flareon,,0,99.54,20,98.47,1200,27,Espeon,,0,
759,Eevee,,133,,257,67,1,5,13,42.2,10,10,,,,"2023-12-20 14:29",7/15/2023,,,0,0,0,1000,97.58,100,98.24,32500,61,Leafeon,,0,98.34,69,98.83,172000,193,Leafeon,,0,73.7,1078,94.33,30000,34,Eevee,,0,
763,Eevee,,133,,434,83,10,12,15,82.2,15,15,,,,"2023-12-20 14:29",11/26/2023,,,0,0,0,1900,98.41,66,98.27,7600,33,Espeon,,0,86.79,542,97.44,86400,103,Vaporeon,,0,53.77,1894,92.81,7600,8,Eevee,,0,
765,Eevee,,133,,449,81,14,14,12,88.9,15,15,,,,"2023-12-20 14:29",5/1/2023,,,0,0,0,1900,84.35,642,96.53,7600,33,Glaceon,,0,77.73,913,96.87,77400,95,Espeon,,0,35.21,2654,91.49,5700,6,Eevee,,0,
766,Eevee,,133,,486,90,4,9,14,60,18,18,,,,"2023-12-20 14:29",9/27/2023,,,0,0,0,2200,99.24,32,98.78,4400,29,Leafeon,,0,95.9,169,97.9,139400,155,Jolteon,,0,93.99,247,96.58,2200,2,Eevee,,0,
767,Eevee,,133,,496,87,1,15,5,46.7,19,19,,,,"2023-12-20 14:29",4/27/2023,,,0,0,0,2500,98.73,53,98.64,2500,27,Leafeon,,0,99.12,37,98.94,90000,103,Vaporeon,,0,94.46,228,96.7,0,0,Eevee,,0,
770,Eevee,,133,,778,113,5,13,15,73.3,28,28,,,,"2023-12-20 14:29",9/27/2023,,,0,0,0,5000,86.45,556,90.18,419000,198,Eevee,,0,98.53,61,98.8,19000,41,Sylveon,,0,,,,,,,,,
771,Eevee,,133,,780,106,15,14,10,86.7,26,26,,,,"2023-12-20 14:29",9/27/2023,,,0,0,0,4500,99.1,38,96.28,436000,214,Eevee,,0,67.62,1327,96.43,17000,41,Espeon,,0,,,,,,,,,
753,Omastar,,139,,1580,111,14,15,14,95.6,20,20,,,,"2023-12-20 14:29",7/17/2023,,,0,0,0,2500,,,,,,,,,55.7,1815,95.97,109000,98,Omastar,,0,,,,,,,,,
749,Kabuto,,140,,245,39,4,14,12,66.7,7,7,,,,"2023-12-20 14:30",8/1/2023,,,0,0,0,800,99.37,27,99.39,42700,96,Kabutops,,0,92.45,310,98.08,227200,288,Kabutops,,0,99.32,29,98.7,0,50,Kabutops,,0,
752,Kabuto,,140,,1002,80,3,15,12,66.7,28,28,,,,"2023-12-20 14:29",7/30/2023,,,0,0,0,5000,82.78,706,93.2,419000,198,Kabuto,,0,98.17,76,98.85,140000,206,Kabutops,,0,,,,,,,,,
748,Kabutops,,141,,1535,100,14,14,14,93.3,20,20,,,,"2023-12-20 14:30",7/28/2023,,,0,0,0,2500,,,,,,,,,60.37,1624,96.43,137000,130,Kabutops,,0,,,,,,,,,
745,Aerodactyl,Normal,142,,455,65,14,15,13,93.3,6,6,,,,"2023-12-20 14:30",8/2/2023,,,0,0,0,0,88.99,452,97.27,36400,42,Aerodactyl,Normal,0,50.96,2009,95.98,150400,144,Aerodactyl,Normal,0,92.75,298,96.69,600,1,Aerodactyl,Normal,0,
746,Aerodactyl,Normal,142,,1969,139,5,13,15,73.3,26,26,,,,"2023-12-20 14:30",7/28/2023,,,0,0,0,4500,,,,,,,,,98.22,74,98.73,114000,116,Aerodactyl,Normal,0,,,,,,,,,
742,Snorlax,,143,,1835,205,15,14,14,95.6,20,20,,,,"2023-12-20 14:30",7/16/2023,,,0,0,0,2500,,,,,,,,,33.63,2719,95.05,47000,42,Snorlax,,0,,,,,,,,,
743,Snorlax,,143,,2205,224,15,15,13,95.6,24,24,,,,"2023-12-20 14:30",10/20/2023,,,0,0,0,0,,,,,,,,,45.3,2241,95.57,23000,20,Snorlax,,0,,,,,,,,,
736,Articuno,Normal,144,,1696,132,11,12,14,82.2,20,20,,,,"2023-12-20 14:30",7/9/2023,,,0,0,0,2500,,,,,,,,,15.97,3442,94.33,65000,58,Articuno,Normal,0,,,,,,,,,
737,Articuno,Normal,144,,2141,146,14,12,12,84.4,25,25,,,,"2023-12-20 14:30",7/10/2023,,,0,0,0,4000,,,,,,,,,30.65,2841,95.12,34000,30,Articuno,Normal,0,,,,,,,,,
738,Articuno,Normal,144,,2162,147,15,12,14,91.1,25,25,,,,"2023-12-20 14:30",7/10/2023,,,0,0,0,4000,,,,,,,,,10.26,3676,93.93,29500,26,Articuno,Normal,0,,,,,,,,,
735,Dratini,,147,,206,45,12,12,1,55.6,8,8,,,,"2023-12-20 14:30",10/30/2023,,,0,1,0,961,62.08,1554,95.61,18725,158,Dragonite,,1,23.13,3149,94.37,75126,221,Dragonite,,1,55.95,1805,93.43,5522,35,Dragonair,,1,
734,Dragonair,,148,,384,64,10,11,15,80,8,8,,,,"2023-12-20 14:30",7/16/2023,,,0,0,0,800,76.73,954,96.37,129600,122,Dragonair,,0,79.07,858,96.62,59100,161,Dragonite,,0,62.1,1553,93.88,3600,4,Dragonair,,0,
730,Dragonite,,149,,1602,115,11,15,15,91.1,15,15,,,,"2023-12-20 14:30",11/18/2023,,,0,0,0,0,,,,,,,,,48.74,2100,95.39,38400,36,Dragonite,,0,,,,,,,,,
731,Dragonite,,149,,2122,130,13,14,10,82.2,20,20,,,,"2023-12-20 14:30",11/18/2023,,,0,0,0,2500,,,,,,,,,73.36,1092,96.35,20500,19,Dragonite,,0,,,,,,,,,
732,Dragonite,,149,,2131,132,15,10,13,84.4,20,20,,,,"2023-12-20 14:30",11/18/2023,,,0,0,0,2500,,,,,,,,,13.53,3542,93.85,17000,16,Dragonite,,0,,,,,,,,,
733,Dragonite,,149,,497,65,10,11,15,80,5,5,,,,"2023-12-20 14:30",7/11/2023,,,0,0,0,600,60.02,1638,95.51,18000,24,Dragonite,,0,79.07,858,96.62,63100,67,Dragonite,,0,99.41,25,98.48,0,0,Dragonite,,0,
727,Meganium,,154,,606,80,14,14,12,88.9,9,9,,,,"2023-12-20 14:30",9/3/2023,,,0,0,0,1000,54.68,1857,95.14,48000,50,Meganium,,0,62.64,1531,95.47,350000,288,Meganium,,0,,,,,,,,,
725,Cyndaquil,,155,,163,46,0,7,15,48.9,7,7,,,,"2023-12-20 14:30",9/17/2023,,,0,0,0,800,96.87,129,98.25,296200,317,Quilava,,0,99.07,39,98.9,193200,319,Typhlosion,Normal,0,85.64,589,94.97,42700,46,Cyndaquil,,0,
726,Cyndaquil,,155,,386,66,15,12,15,93.3,14,14,,,,"2023-12-20 14:30",9/25/2023,,,0,0,0,1600,44.84,2260,94.84,147600,163,Quilava,,0,63.54,1494,96.37,109600,223,Typhlosion,Normal,0,57.07,1759,92.7,15200,16,Cyndaquil,,0,
722,Quilava,,156,,318,57,13,15,14,93.3,7,7,,,,"2023-12-20 14:31",9/3/2023,,,0,0,0,800,48.55,2108,95.01,163200,158,Quilava,,0,65.84,1400,96.45,125200,218,Typhlosion,Normal,0,55.29,1832,92.96,6200,7,Quilava,,0,
723,Quilava,,156,,1215,112,15,13,14,93.3,26,26,,,,"2023-12-20 14:30",9/4/2023,,,0,0,0,4500,43.54,2313,94.76,84000,80,Quilava,,0,60.12,1634,96.23,46000,140,Typhlosion,Normal,0,,,,,,,,,
724,Quilava,,156,,1356,117,15,14,13,93.3,29,29,,,,"2023-12-20 14:30",11/5/2022,,,0,0,0,5000,41.71,2388,94.67,58000,56,Quilava,,0,56.09,1799,96.09,20000,116,Typhlosion,Normal,0,,,,,,,,,
720,Totodile,,158,,284,60,13,15,15,95.6,9,9,,,,"2023-12-20 14:31",9/3/2023,,,0,0,0,1000,87.91,496,97.16,29800,159,Feraligatr,,0,54.11,1880,96.3,128000,245,Feraligatr,,0,51.06,2005,92.56,17500,22,Totodile,,0,
721,Totodile,,158,,838,102,15,15,14,97.8,26,26,,,,"2023-12-20 14:31",9/2/2023,,,0,0,0,4500,48.5,2110,94.86,46000,65,Croconaw,,0,40.37,2443,95.78,46000,165,Feraligatr,,0,,,,,,,,,
717,Ledyba,,165,,325,70,14,15,12,91.1,16,16,,,,"2023-12-20 14:31",5/11/2023,,,0,0,0,1900,99.39,26,98.59,492600,289,Ledian,,0,99.12,37,96.98,492600,289,Ledian,,0,40.54,2436,90.5,45100,41,Ledyba,,0,
712,Spinarak,,167,,128,43,11,13,15,86.7,6,6,,,,"2023-12-20 14:31",11/1/2023,,,0,0,0,600,69.65,1244,96.03,126400,170,Ariados,,0,98.41,66,96.32,516400,344,Ariados,,0,78.36,887,94.73,6400,58,Ariados,,0,
710,Chinchou,,170,,629,115,15,13,12,88.9,20,20,,,,"2023-12-20 14:31",9/25/2023,,,0,0,0,2500,12.41,3588,92.52,31000,78,Lanturn,,0,99.22,33,97.85,475000,298,Lanturn,,0,,,,,,,,,
708,Lanturn,,171,,1276,180,0,14,8,48.9,24,24,,,,"2023-12-20 14:31",11/14/2023,,,0,0,0,4000,98.61,58,98.64,32000,28,Lanturn,,0,45.79,2221,87.81,451000,226,Lanturn,,0,,,,,,,,,
707,Pichu,,172,,262,58,15,12,13,88.9,20,20,,,,"2023-12-20 14:31",6/1/2023,,,0,0,0,2500,14.7,3494,92.59,24000,97,Raichu,Normal,0,98.85,48,97.5,475000,323,Raichu,Normal,0,94.33,233,93.94,389000,248,Pichu,,0,
705,Cleffa,,173,,358,87,15,13,13,91.1,19,19,,,,"2023-12-20 14:31",7/31/2017,,,0,0,0,2500,28.47,2930,93.87,13000,86,Clefable,,0,41.44,2399,94.88,283000,327,Clefable,,0,40.95,2419,90.78,48000,42,Cleffa,,0,
704,Igglybuff,,174,,295,132,15,12,14,91.1,20,20,,,,"2023-12-20 14:31",10/9/2023,,,0,0,0,2500,37.31,2568,94.12,51500,121,Wigglytuff,,0,98.46,64,96.77,475000,323,Wigglytuff,,0,62.37,1542,89.1,178000,182,Igglybuff,,0,
701,Togetic,,176,,651,78,2,15,6,51.1,15,15,,,,"2023-12-20 14:31",6/4/2023,,,0,0,0,1900,98.41,66,98.68,7600,108,Togekiss,,0,80.39,804,96.85,77400,170,Togekiss,,0,,,,,,,,,
702,Togetic,,176,,1420,114,13,13,11,82.2,30,30,,,,"2023-12-20 14:31",8/10/2023,,,0,0,0,6000,29.28,2897,93.66,34000,32,Togetic,,0,95.78,174,94.8,400000,182,Togetic,,0,,,,,,,,,
682,Mareep,,179,,193,57,1,15,6,48.9,8,8,,,,"2023-12-20 14:33",10/31/2023,,,0,1,0,961,99.54,20,99.23,46326,191,Ampharos,Normal,1,96.83,131,98.73,239526,398,Ampharos,Normal,1,85.18,608,94.57,46326,66,Mareep,,1,
684,Mareep,,179,,222,63,1,14,12,60,9,9,,,,"2023-12-20 14:32",11/25/2023,,,0,0,0,1000,98.24,73,98.57,426000,313,Flaaffy,,0,99.88,6,99.84,190000,315,Ampharos,Normal,0,99.39,26,97.72,37000,40,Mareep,,0,
686,Mareep,,179,,303,71,13,13,15,91.1,11,11,,,,"2023-12-20 14:32",6/1/2023,,,0,0,0,0,72.48,1128,95.7,268000,309,Flaaffy,,0,65.03,1433,96.8,130000,247,Ampharos,Normal,0,67.59,1328,93.02,23600,28,Mareep,,0,
687,Mareep,,179,,308,70,14,15,14,95.6,11,11,,,,"2023-12-20 14:32",11/25/2023,,,0,0,0,0,79.39,845,96.66,25800,155,Ampharos,Normal,0,52.45,1948,96.32,124000,241,Ampharos,Normal,0,76.7,955,94.9,1300,27,Flaaffy,,0,
691,Mareep,,179,,584,96,14,15,12,91.1,21,21,,,,"2023-12-20 14:32",11/25/2023,,,0,0,0,3000,66.4,1377,95.29,220000,269,Flaaffy,,0,57.63,1736,96.51,92000,207,Ampharos,Normal,0,,,,,,,,,
697,Mareep,,179,,723,107,14,15,12,91.1,26,26,,,,"2023-12-20 14:31",11/25/2023,,,0,0,0,4500,66.4,1377,95.29,186000,239,Flaaffy,,0,57.63,1736,96.51,58000,177,Ampharos,Normal,0,,,,,,,,,
698,Mareep,,179,,758,111,14,15,15,97.8,27,27,,,,"2023-12-20 14:31",11/25/2023,,,0,0,0,4500,54.33,1871,94.58,158000,201,Flaaffy,,0,67.81,1319,96.91,44000,163,Ampharos,Normal,0,,,,,,,,,
679,Sudowoodo,,185,,903,96,13,12,15,88.9,15,15,,,,"2023-12-20 14:33",10/19/2023,,,0,0,0,1900,27.86,2955,93.72,48900,45,Sudowoodo,,0,99.1,38,97.35,496400,268,Sudowoodo,,0,,,,,,,,,
673,Skiploom,,188,,360,77,15,14,14,95.6,13,13,,,,"2023-12-20 14:33",9/10/2023,,,0,0,0,1600,32.92,2748,93.66,157800,250,Jumpluff,,0,99.85,7,98.89,502800,376,Jumpluff,,0,43.98,2295,91.69,18400,20,Skiploom,,0,
670,Aipom,,190,,269,57,2,13,8,51.1,8,8,,,,"2023-12-20 14:33",6/24/2023,,,0,0,0,800,95.34,192,97.77,59100,161,Ambipom,,0,95.95,167,98.41,498600,390,Ambipom,,0,98.36,68,98.08,0,100,Ambipom,,0,
671,Aipom,,190,,493,76,15,13,13,91.1,13,13,,,,"2023-12-20 14:33",6/2/2023,,,0,0,0,1600,98.95,44,98.34,487800,276,Aipom,,0,64.47,1456,96,328800,376,Ambipom,,0,47.94,2133,92.66,0,0,Aipom,,0,
668,Sunkern,,191,,94,46,11,14,15,88.9,9,9,,,,"2023-12-20 14:33",8/10/2023,,,0,0,0,1000,80.68,792,96.32,68000,118,Sunflora,,0,98.85,48,97.35,512000,338,Sunflora,,0,98.44,65,92.94,512000,288,Sunkern,,0,
667,Yanma,,193,,612,92,15,9,15,86.7,15,15,,,,"2023-12-20 14:33",7/12/2023,,,0,0,0,1900,52.99,1926,93.38,322400,268,Yanma,,0,26.37,3016,95.02,96400,186,Yanmega,,0,,,,,,,,,
655,Wooper,Paldea,194,,26,26,14,9,13,80,2,2,,,,"2023-12-20 14:34",11/5/2023,,,0,0,0,200,28.99,2909,93.28,96100,100,Clodsire,,0,94.21,238,94.93,519600,302,Clodsire,,0,20.29,3265,89.48,7600,14,Clodsire,,0,
661,Wooper,Normal,194,,83,46,13,14,14,91.1,5,5,,,,"2023-12-20 14:34",11/19/2023,,,0,0,0,600,45.23,2244,94.38,85600,136,Quagsire,,0,99.34,28,97.67,517600,346,Quagsire,,0,88.16,486,96.62,5600,58,Quagsire,,0,
664,Wooper,Normal,194,,177,66,14,13,12,86.7,10,10,,,,"2023-12-20 14:34",9/9/2023,,,0,0,0,0,23.1,3150,93.16,78000,126,Quagsire,,0,98.36,68,96.63,510000,336,Quagsire,,0,31.06,2824,89.3,91000,88,Wooper,Normal,0,
653,Espeon,,196,,801,71,14,12,15,91.1,9,9,,,,"2023-12-20 14:34",9/16/2023,,,0,0,0,0,53.06,1923,94.81,21300,26,Espeon,,0,28.6,2925,94.9,88500,86,Espeon,,0,,,,,,,,,
651,Umbreon,,197,,1201,137,13,14,15,93.3,20,20,,,,"2023-12-20 14:34",6/24/2023,,,0,0,0,2500,16.09,3437,92.42,27500,25,Umbreon,,0,99.54,20,98.19,475000,248,Umbreon,,0,,,,,,,,,
647,Murkrow,,198,,650,86,12,14,12,84.4,15,15,,,,"2023-12-20 14:34",10/31/2023,,,0,0,0,1900,75.16,1018,96.16,226400,238,Murkrow,,0,79.85,826,97.04,174400,270,Honchkrow,,0,,,,,,,,,
648,Murkrow,,198,,652,87,11,14,15,88.9,15,15,,,,"2023-12-20 14:34",11/12/2023,,,0,0,0,1900,88.21,484,97.1,226400,238,Murkrow,,0,78.8,869,96.98,166400,260,Honchkrow,,0,,,,,,,,,
649,Murkrow,,198,,659,87,12,15,15,93.3,15,15,,,,"2023-12-20 14:34",9/17/2023,,,0,0,0,1900,91.58,346,97.07,18900,118,Honchkrow,,0,77.63,917,96.92,158400,250,Honchkrow,,0,,,,,,,,,
650,Murkrow,,198,,662,86,15,14,13,93.3,15,15,,,,"2023-12-20 14:34",9/11/2023,,,0,0,0,1900,87.84,499,96.68,18900,118,Honchkrow,,0,72.72,1118,96.69,158400,250,Honchkrow,,0,,,,,,,,,
646,Misdreavus,,200,,901,94,2,11,12,55.6,18,18,,,,"2023-12-20 14:34",6/20/2023,,,0,0,0,2200,93.58,264,97.06,17400,115,Mismagius,,0,98.12,78,98.59,287400,356,Mismagius,,0,,,,,,,,,
644,Unown,,201,,632,85,14,15,12,91.1,19,19,,,,"2023-12-20 14:34",2/25/2023,,,0,0,0,2500,99.39,26,96.95,480000,252,Unown,,0,99.39,26,96.95,480000,252,Unown,,0,,,,,,,,,
643,Wobbuffet,,202,,432,204,15,11,14,88.9,15,15,,,,"2023-12-20 14:34",6/17/2023,,,0,0,0,1900,98.39,67,96.4,496400,268,Wobbuffet,,0,98.39,67,96.4,496400,268,Wobbuffet,,0,7.77,3778,86.1,7600,8,Wobbuffet,,0,
640,Girafarig,,203,,994,102,15,15,15,100,17,17,,,,"2023-12-20 14:35",9/20/2023,,,0,0,0,2200,71.09,1185,95.54,48800,43,Girafarig,,0,41.44,2399,95.47,98800,136,Farigiraf,,0,,,,,,,,,
635,Gligar,,207,,1038,106,12,14,15,91.1,20,20,,,,"2023-12-20 14:35",12/5/2023,,,0,0,0,2500,28.99,2909,93.85,60500,54,Gligar,,0,66.98,1353,96.55,153000,250,Gliscor,,0,,,,,,,,,
637,Gligar,,207,,1061,106,15,15,15,100,20,20,,,,"2023-12-20 14:35",9/9/2023,,,0,0,0,2500,26.84,2997,93.72,56000,50,Gligar,,0,61.29,1586,96.3,137000,230,Gliscor,,0,,,,,,,,,
633,Snubbull,,209,,433,80,0,14,7,46.7,14,14,,,,"2023-12-20 14:35",5/17/2023,,,0,0,0,1600,99.54,20,98.65,38600,87,Granbull,,0,99.32,29,98.9,374600,322,Granbull,,0,97.48,104,97.53,7000,8,Snubbull,,0,
631,Qwilfish,Hisui,211,,900,90,14,15,11,88.9,15,15,,,,"2023-12-20 14:35",9/28/2023,,,0,0,0,1900,77.97,903,95.84,12000,62,Overqwil,,0,44.22,2285,95.94,96400,136,Overqwil,,0,,,,,,,,,
