Index,Name,Form,Pokemon,Gender,CP,HP,Atk IV,Def IV,Sta IV,IV Avg,Level Min,Level Max,Quick Move,Charge Move,Charge Move 2,Scan Date,Catch Date,Weight,Height,Lucky,Shadow/Purified,Favorite,Dust,Rank % (G),Rank # (G),Stat Product (G),Dust Cost (G),Candy Cost (G),Name (G),Form (G),Sha/Pur (G),Rank % (U),Rank # (U),Stat Product (U),Dust Cost (U),Candy Cost (U),Name (U),Form (U),Sha/Pur (U),Rank % (L),Rank # (L),Stat Product (L),Dust Cost (L),Candy Cost (L),Name (L),Form (L),Sha/Pur (L),Marked for PvP use
1676,Mewtwo,Normal,150,,897,82,10,10,6,57.8,8,8,,,,"2023-12-20 22:44",11/17/2022,,,0,1,0,961,47.47,2152,94.87,12962,24,Mewtwo,Normal,1,11.84,3611,93.95,55926,76,Mewtwo,Normal,1,,,,,,,,,
1677,Mewtwo,Normal,150,,2359,136,12,14,15,91.1,20,20,,,,"2023-12-20 22:44",9/22/2018,,,0,0,0,2500,,,,,,,,,82.71,709,97.05,5000,4,Mewtwo,Normal,0,,,,,,,,,
1674,Mew,,151,,1357,122,11,13,11,77.8,15,15,,,,"2023-12-20 22:44",7/5/2018,,,0,0,0,1900,83.79,665,96.8,5700,6,Mew,,0,69.23,1261,96.57,72900,66,Mew,,0,,,,,,,,,
1675,Mew,,151,,1378,122,15,11,12,84.4,15,15,,,,"2023-12-20 22:44",9/20/2023,,,0,0,0,1900,16.78,3409,93.23,3800,4,Mew,,0,32.7,2757,95.08,68400,62,Mew,,0,,,,,,,,,
1670,Chikorita,,152,2,12,13,14,11,14,86.7,1,1,,,,"2023-12-20 22:44",9/22/2018,,,0,0,0,200,66.98,1353,94.62,358000,329,Bayleef,,0,59.05,1678,95.29,358000,429,Meganium,,0,79.07,858,94.74,5600,138,Meganium,,0,
1671,Chikorita,,152,1,120,41,12,12,14,84.4,5,5,,,,"2023-12-20 22:44",9/27/2023,,,0,0,0,600,81.95,740,95.64,379600,321,Bayleef,,0,81.12,774,96.44,379600,421,Meganium,,0,73.26,1096,94.14,3200,130,Meganium,,0,
1672,Chikorita,,152,1,383,77,0,13,12,55.6,17,17,,,,"2023-12-20 22:44",7/7/7072,,,0,0,0,2200,99.95,3,99.9,37800,159,Meganium,,0,95.21,197,97.8,488800,385,Meganium,,0,98.88,47,98.14,24800,22,Chikorita,,0,
1673,Chikorita,,152,1,823,108,13,10,15,84.4,34,34,,,,"2023-12-20 22:44",9/11/2023,,,0,0,0,7000,77.85,908,95.31,202000,159,Bayleef,,0,63.2,1508,95.48,202000,259,Meganium,,0,,,,,,,,,
1667,Bayleef,,153,2,168,49,0,4,14,40,5,5,,,,"2023-12-20 22:44",9/4/7072,,,0,0,0,600,79.68,833,96.44,66600,170,Meganium,,0,48.01,2130,94.82,517600,396,Meganium,,0,99.37,27,98.16,18000,24,Bayleef,,0,
1668,Bayleef,,153,1,574,86,5,1,6,26.7,16,16,,,,"2023-12-20 22:44",9/22/2018,,,0,0,0,1900,34.75,2673,94.19,41600,138,Meganium,,0,10.33,3673,92.28,492600,364,Meganium,,0,,,,,,,,,
1669,Bayleef,,153,1,799,101,11,12,15,84.4,20,20,,,,"2023-12-20 22:44",8/14/2017,,,0,0,0,2500,92.94,290,96.91,350000,248,Bayleef,,0,81.76,748,96.48,337000,348,Meganium,,0,,,,,,,,,
1665,Meganium,,154,1,2102,154,12,3,14,64.4,34,34,,,,"2023-12-20 22:45",9/22/2018,,,0,0,0,7000,,,,,,,,,44.59,2270,94.66,253000,134,Meganium,,0,,,,,,,,,
1666,Meganium,,154,1,2402,159,15,15,11,91.1,40.5,40.5,,,,"2023-12-20 22:44",9/22/2018,,,0,0,0,10000,,,,,,,,,58.32,1708,95.25,66000,0,Meganium,,0,,,,,,,,,
1655,Cyndaquil,,155,1,69,28,10,14,14,84.4,3,3,,,,"2023-12-20 22:45",11/28/2023,,,0,0,0,400,77.66,916,96.07,37000,171,Typhlosion,Normal,0,77.05,941,96.93,141200,263,Typhlosion,Normal,0,67.13,1347,93.38,37000,46,Cyndaquil,,0,
1656,Cyndaquil,,155,1,109,34,7,0,1,17.8,5,5,,,,"2023-12-20 22:45",,,,0,0,0,600,19.07,3315,93.44,355600,321,Quilava,,0,14.21,3514,94.41,220600,355,Typhlosion,Normal,0,18.95,3320,90.31,12200,41,Quilava,,0,
1657,Cyndaquil,,155,2,296,61,1,13,14,62.2,12,12,,,,"2023-12-20 22:45",11/8/2023,,,0,0,0,1300,97.46,105,98.39,245400,290,Quilava,,0,96.92,127,98.37,160400,279,Typhlosion,Normal,0,95.97,166,96.58,30400,32,Cyndaquil,,0,
1658,Cyndaquil,,155,1,378,65,12,14,13,86.7,14,14,,,,"2023-12-20 22:45",9/3/2023,,,1,0,0,800,89.21,443,96.9,8700,143,Typhlosion,Normal,0,62.15,1551,96.31,57800,229,Typhlosion,Normal,0,84.76,625,94.86,8700,18,Cyndaquil,,0,
1659,Cyndaquil,,155,1,386,66,15,12,15,93.3,14,14,,,,"2023-12-20 22:45",,,,0,0,0,1600,44.84,2260,94.84,147600,163,Quilava,,0,63.54,1494,96.37,109600,223,Typhlosion,Normal,0,57.07,1759,92.7,15200,16,Cyndaquil,,0,
1660,Cyndaquil,,155,2,569,78,15,12,10,82.2,21,21,,,,"2023-12-20 22:45",11/7/2022,,,0,0,0,3000,28.47,2930,94.01,132000,151,Quilava,,0,31.26,2816,95.19,86000,201,Typhlosion,Normal,0,,,,,,,,,
1661,Cyndaquil,,155,1,572,87,1,5,15,46.7,24,24,,,,"2023-12-20 22:45",,,,0,0,0,3500,89.72,422,97.39,232000,251,Quilava,,0,96.14,159,98.24,129000,253,Typhlosion,Normal,0,,,,,,,,,
1662,Cyndaquil,,155,2,610,88,2,8,15,55.6,25,25,,,,"2023-12-20 22:45",10/3/2023,,,0,0,0,4000,96.83,131,98.24,204000,245,Quilava,,0,95.78,174,98.18,106000,227,Typhlosion,Normal,0,,,,,,,,,
1663,Cyndaquil,,155,1,672,86,13,13,11,82.2,25,25,,,,"2023-12-20 22:45",10/12/2023,,,0,0,0,4000,50.18,2041,95.09,114000,137,Quilava,,0,62.61,1532,96.33,66000,183,Typhlosion,Normal,0,,,,,,,,,
1664,Cyndaquil,,155,1,840,96,15,13,13,91.1,31,31,,,,"2023-12-20 22:45",2/24/2019,,,1,0,0,3000,28.33,2936,94,19000,65,Quilava,,0,41.88,2381,95.58,0,125,Typhlosion,Normal,0,,,,,,,,,
1653,Typhlosion,Normal,157,1,1704,123,11,15,15,91.1,21,21,,,,"2023-12-20 22:45",9/4/7079,,,0,0,0,3000,,,,,,,,,80.34,806,97.07,86000,76,Typhlosion,Normal,0,,,,,,,,,
1654,Typhlosion,Normal,157,1,2494,143,15,15,8,84.4,31.5,31.5,,,,"2023-12-20 22:45",7/3/2018,,,0,0,0,6000,,,,,,,,,36.51,2601,95.4,0,0,Typhlosion,Normal,0,,,,,,,,,
1649,Totodile,,158,1,406,71,14,11,12,82.2,13,13,,,,"2023-12-20 22:45",1/17/7072,,,0,1,0,1921,34.53,2682,94.14,156964,187,Croconaw,,1,39.78,2467,95.76,156964,287,Feraligatr,,1,59.63,1654,93.17,12244,18,Totodile,,1,
1650,Totodile,,158,1,498,83,4,13,14,68.9,17,17,,,,"2023-12-20 22:45",9/2/7072,,,0,0,0,2200,91.65,343,97.46,158800,177,Croconaw,,0,85.59,591,97.7,143800,259,Feraligatr,,0,98.58,59,97.67,0,0,Totodile,,0,
1651,Totodile,,158,1,650,93,10,14,15,86.7,21,21,,,,"2023-12-20 22:45",,,,0,0,0,3000,80.56,797,96.57,104000,119,Croconaw,,0,77.41,926,97.26,98000,213,Feraligatr,,0,,,,,,,,,
1652,Totodile,,158,1,840,104,12,12,14,84.4,27,27,,,,"2023-12-20 22:45",7/7/2023,,,1,0,0,2250,52.33,1953,95.04,28000,75,Croconaw,,0,61.71,1569,96.59,28000,175,Feraligatr,,0,,,,,,,,,
1647,Croconaw,,159,1,373,66,10,14,13,82.2,8,8,,,,"2023-12-20 22:45",11/21/2022,,,0,1,0,961,53.8,1893,95.12,177126,194,Croconaw,,1,80.76,789,97.43,177126,294,Feraligatr,,1,89.91,414,96.65,5522,10,Croconaw,,1,
1648,Croconaw,,159,1,480,77,1,8,12,46.7,11,11,,,,"2023-12-20 22:45",,,,0,0,0,1300,96.68,137,98.19,33000,136,Feraligatr,,0,97.34,110,98.76,202000,306,Feraligatr,,0,49.47,2070,93.08,0,0,Croconaw,,0,
1645,Feraligatr,,160,1,1945,139,14,14,15,95.6,24,24,,,,"2023-12-20 22:45",5/23/2023,,,0,1,0,4200,,,,,,,,,53.06,1923,96.26,80400,74,Feraligatr,,1,,,,,,,,,
1646,Feraligatr,,160,1,2499,160,6,15,14,77.8,34,34,,,,"2023-12-20 22:45",,,,0,0,0,7000,,,,,,,,,97.8,91,98.85,0,0,Feraligatr,,0,,,,,,,,,
1643,Sentret,,161,1,447,85,13,15,14,93.3,26,26,,,,"2023-12-20 22:45",12/1/2023,,,0,0,0,4000,58.63,1695,95.5,41000,61,Furret,,0,99.78,10,98.77,436000,239,Furret,,0,51.09,2004,91.82,26000,24,Sentret,,0,
1644,Sentret,,161,2,529,89,12,15,7,75.6,34,34,,,,"2023-12-20 22:45",8/27/2018,,,0,0,0,7000,94.77,215,91.28,352000,134,Sentret,,0,94.97,207,94.85,352000,159,Furret,,0,,,,,,,,,
1642,Furret,,162,1,1008,128,9,15,12,80,21,21,,,,"2023-12-20 22:45",,,,0,0,0,3000,68.89,1275,96.05,92000,82,Furret,,0,95.85,171,95.24,470000,244,Furret,,0,,,,,,,,,
1638,Hoothoot,,163,1,418,105,14,15,13,93.3,22,22,,,,"2023-12-20 22:45",1/3/2023,,,0,0,0,3000,47.23,2162,94.67,28000,74,Noctowl,,0,99.66,15,98.39,464000,288,Noctowl,,0,28.52,2928,88.87,28000,24,Hoothoot,,0,
1639,Hoothoot,,163,2,97,50,7,15,2,53.3,6,6,,,,"2023-12-20 22:45",,,,0,0,0,600,76.24,974,96.27,97400,146,Noctowl,,0,64.13,1470,89.8,516400,344,Noctowl,,0,51.99,1967,91.31,111400,108,Hoothoot,,0,
1640,Hoothoot,,163,1,109,59,3,9,15,60,7,7,,,,"2023-12-20 22:45",4/28/2023,,,0,0,0,800,97.9,87,98.39,100700,148,Noctowl,,0,59.22,1671,89.25,515200,342,Noctowl,,0,97.29,112,97.72,4200,55,Noctowl,,0,
1641,Hoothoot,,163,1,402,106,12,11,15,84.4,22,22,,,,"2023-12-20 22:45",11/29/2022,,,0,0,0,3000,50.5,2028,94.78,32000,78,Noctowl,,0,96.53,143,95.83,464000,288,Noctowl,,0,35.29,2651,89.55,36000,32,Hoothoot,,0,
1636,Noctowl,,164,1,958,128,13,15,9,82.2,17,17,,,,"2023-12-20 22:46",,,,0,0,0,2200,48.38,2115,94.7,56800,50,Noctowl,,0,97.46,105,96.29,488800,260,Noctowl,,0,,,,,,,,,
1637,Noctowl,,164,2,1076,139,13,13,14,88.9,19,19,,,,"2023-12-20 22:46",,,,0,0,0,0,16.83,3407,92.98,44000,38,Noctowl,,0,98.61,58,97.11,480000,252,Noctowl,,0,,,,,,,,,
1633,Ledyba,,165,2,298,70,0,15,5,44.4,18,18,,,,"2023-12-20 22:46",8/15/2023,,,0,0,0,2200,21.68,3208,83.22,484400,281,Ledian,,0,21.68,3208,81.86,484400,281,Ledian,,0,96.9,128,97.05,84400,74,Ledyba,,0,
1634,Ledyba,,165,2,305,68,15,12,12,86.7,15,15,,,,"2023-12-20 22:46",8/27/2023,,,0,0,0,1900,98.58,59,97.87,496400,293,Ledian,,0,98.56,60,96.27,496400,293,Ledian,,0,29.65,2882,89.49,48900,45,Ledyba,,0,
1635,Ledyba,,165,1,309,69,15,13,15,95.6,15,15,,,,"2023-12-20 22:46",,,,0,0,0,1900,99.46,23,98.69,466400,293,Ledian,,0,99.9,5,98.97,496400,293,Ledian,,0,28.21,2941,89.35,45400,42,Ledyba,,0,
1631,Ledian,,166,2,259,54,15,15,11,91.1,7,7,,,,"2023-12-20 22:46",6/26/2023,,,0,0,0,800,98.78,51,98.07,500200,292,Ledian,,0,99.19,34,97.04,515200,292,Ledian,,0,33.28,2733,91.18,12400,16,Ledian,,0,
1632,Ledian,,166,1,339,63,15,13,12,88.9,9,9,,,,"2023-12-20 22:46",5/8/2023,,,0,0,0,1000,99.17,35,98.38,512000,288,Ledian,,0,98.97,43,96.77,512000,288,Ledian,,0,36.78,2590,91.44,9200,12,Ledian,,0,
1626,Spinarak,,167,1,128,43,11,13,15,86.7,6,6,,,,"2023-12-20 22:46",11/1/2023,,,0,0,0,600,69.65,1244,96.03,126400,170,Ariados,,0,98.41,66,96.32,516400,344,Ariados,,0,78.36,887,94.73,6400,58,Ariados,,0,
1627,Spinarak,,167,1,331,69,10,13,15,84.4,15,15,,,,"2023-12-20 22:46",8/28/2023,,,0,0,0,1900,59.12,1675,95.47,106400,144,Ariados,,0,97.7,95,95.76,496400,318,Ariados,,0,79.24,851,93.88,35400,33,Spinarak,,0,
1628,Spinarak,,167,1,338,68,12,15,13,88.9,15,15,,,,"2023-12-20 22:46",9/2/2023,,,0,0,0,1900,65.23,1425,95.78,101400,140,Ariados,,0,99.1,38,97.04,496400,318,Ariados,,0,72.65,1121,93.31,32400,30,Spinarak,,0,
1629,Spinarak,,167,2,368,74,7,14,15,80,17,17,,,,"2023-12-20 22:46",,,,0,0,0,2200,90.65,384,97.43,110800,148,Ariados,,0,96,165,94.77,488800,310,Ariados,,0,93.21,279,95.66,30800,28,Spinarak,,0,
1630,Spinarak,,167,2,398,75,10,14,14,84.4,18,18,,,,"2023-12-20 22:46",10/21/2023,,,0,0,0,2200,72.28,1136,96.17,94400,132,Ariados,,0,97.8,91,95.85,484400,306,Ariados,,0,79.12,856,93.85,23400,21,Spinarak,,0,
1625,Ariados,,168,1,1322,132,5,12,15,71.1,28,28,,,,"2023-12-20 22:46",6/21/2023,,,0,0,0,4500,94.75,216,97.87,60000,56,Ariados,,0,88.28,481,92.28,419000,198,Ariados,,0,,,,,,,,,
1624,Crobat,,169,1,2495,164,14,14,15,95.6,36.5,36.5,,,,"2023-12-20 22:46",11/15/7077,,,0,0,0,8000,,,,,,,,,64.88,1439,96.49,0,0,Crobat,,0,,,,,,,,,
1617,Chinchou,,170,2,431,100,0,11,7,40,16,16,,,,"2023-12-20 22:46",10/3/2023,,,0,0,0,1900,99.27,31,98.91,78100,120,Lanturn,,0,30.57,2844,86.06,492600,314,Lanturn,,0,99.15,36,98.18,10400,10,Chinchou,,0,
1618,Chinchou,,170,2,461,101,11,14,15,88.9,15,15,,,,"2023-12-20 22:46",11/24/2023,,,0,0,0,1900,38.56,2517,94.13,56400,101,Lanturn,,0,98.17,76,96.87,496400,318,Lanturn,,0,56.68,1775,92.77,3800,4,Chinchou,,0,
1619,Chinchou,,170,1,513,113,2,4,14,44.4,19,19,,,,"2023-12-20 22:46",,,,0,0,0,2500,60.76,1608,95.29,61000,104,Lanturn,,0,21.78,3204,84.91,480000,302,Lanturn,,0,,,,,,,,,
1620,Chinchou,,170,2,582,112,12,13,12,82.2,19,19,,,,"2023-12-20 22:46",,,,0,0,0,2500,20.63,3251,93.11,40000,85,Lanturn,,0,96.65,138,96.03,480000,302,Lanturn,,0,,,,,,,,,
1621,Chinchou,,170,2,610,117,10,14,15,86.7,20,20,,,,"2023-12-20 22:46",10/22/2023,,,0,0,0,2500,79.32,848,96.36,39000,84,Lanturn,,0,97.12,119,96.26,475000,298,Lanturn,,0,,,,,,,,,
1622,Chinchou,,170,1,622,114,13,15,11,86.7,20,20,,,,"2023-12-20 22:46",10/5/2023,,,0,0,0,2500,54.48,1865,94.95,35000,81,Lanturn,,0,98.93,45,97.51,475000,298,Lanturn,,0,,,,,,,,,
1623,Chinchou,,170,2,625,115,14,13,13,88.9,20,20,,,,"2023-12-20 22:46",,,,0,0,0,2500,51.21,1999,94.79,35000,81,Lanturn,,0,99.05,40,97.66,475000,298,Lanturn,,0,,,,,,,,,
1614,Lanturn,,171,1,1276,180,0,14,8,48.9,24,24,,,,"2023-12-20 22:46",,,,0,0,0,3500,98.61,58,98.64,32000,28,Lanturn,,0,45.79,2221,87.81,451000,226,Lanturn,,0,,,,,,,,,
1615,Lanturn,,171,2,1351,180,13,15,14,93.3,23,23,,,,"2023-12-20 22:46",3/19/2023,,,0,0,0,3500,72.8,1115,95.96,18000,15,Lanturn,,0,99.61,17,98.34,458000,232,Lanturn,,0,,,,,,,,,
1616,Lanturn,,171,2,1864,215,9,15,15,86.7,35,35,,,,"2023-12-20 22:46",11/9/2022,,,0,0,0,8000,,,,,,,,,97.19,116,96.27,338000,118,Lanturn,,0,,,,,,,,,
1610,Pichu,,172,1,267,59,14,15,15,97.8,20,20,,,,"2023-12-20 22:46",1/4/2019,,,0,0,0,2500,74.24,1056,95.56,24000,97,Raichu,Normal,0,99.95,3,99.52,475000,323,Raichu,Normal,0,98.34,69,96.05,337000,248,Pichu,,0,
1611,Pichu,,172,2,249,56,12,12,10,75.6,20,20,,,,"2023-12-20 22:46",2/6/2019,,,0,0,0,2500,80.51,799,95.93,31000,103,Raichu,Normal,0,91.43,352,94.05,475000,323,Raichu,Normal,0,92.33,315,93.03,475000,248,Pichu,,0,
1612,Pichu,,172,1,256,59,14,10,14,84.4,20,20,,,,"2023-12-20 22:46",1/9/2023,,,0,0,0,2500,54.6,1860,94.61,27500,100,Raichu,Normal,0,97.66,97,96.52,475000,323,Raichu,Normal,0,94.51,226,94,431000,248,Pichu,,0,
1613,Pichu,,172,2,262,59,13,14,15,93.3,20,20,,,,"2023-12-20 22:46",5/24/2023,,,0,0,0,2500,52.6,1942,94.52,24000,97,Raichu,Normal,0,99.56,19,98.44,475000,323,Raichu,Normal,0,98.85,48,96.51,376000,248,Pichu,,0,
1608,Cleffa,,173,2,358,89,12,10,13,77.8,20,20,,,,"2023-12-20 22:46",,,,0,0,0,2500,36.09,2618,94.26,11000,85,Clefable,,0,59.68,1652,95.64,325000,323,Clefable,,0,30.94,2829,89.81,51500,46,Cleffa,,0,
1609,Cleffa,,173,2,376,88,15,14,11,88.9,20,20,,,,"2023-12-20 22:46",9/28/2023,,,0,0,0,2500,25.93,3034,93.74,8000,82,Clefable,,0,41.88,2381,94.9,278000,323,Clefable,,0,32.67,2758,89.99,43000,38,Cleffa,,0,
1604,Igglybuff,,174,2,294,130,15,12,12,86.7,20,20,,,,"2023-12-20 22:46",,,,0,0,0,2500,29.79,2876,93.69,51500,121,Wigglytuff,,0,97.46,105,96.02,475000,323,Wigglytuff,,0,63.32,1503,89.23,187000,194,Igglybuff,,0,
1605,Igglybuff,,174,2,301,131,15,14,13,93.3,20,20,,,,"2023-12-20 22:46",,,,0,0,0,2500,17.78,3368,92.91,47000,117,Wigglytuff,,0,99.66,15,98.29,475000,323,Wigglytuff,,0,65.2,1426,89.48,153000,150,Igglybuff,,0,
1606,Igglybuff,,174,1,302,132,14,15,15,97.8,20,20,,,,"2023-12-20 22:46",9/25/2023,,,0,0,0,2500,37.73,2551,94.13,47000,117,Wigglytuff,,0,99.95,3,99.42,475000,323,Wigglytuff,,0,77.95,904,91.41,153000,150,Igglybuff,,0,
1607,Igglybuff,,174,2,305,132,15,15,14,97.8,20,20,,,,"2023-12-20 22:46",11/3/2023,,,0,0,0,2500,39.54,2477,94.25,47000,117,Wigglytuff,,0,99.98,2,99.62,475000,323,Wigglytuff,,0,73.36,1092,90.73,145000,140,Igglybuff,,0,
1602,Togepi,,175,1,367,73,15,12,12,86.7,20,20,,,,"2023-12-20 22:46",12/14/2023,,,0,0,0,2500,29.13,2903,93.65,103000,117,Togetic,,0,52.8,1934,95.66,43000,163,Togekiss,,0,18.68,3331,88.22,47000,42,Togepi,,0,
1603,Togepi,,175,1,371,75,15,12,15,93.3,20,20,,,,"2023-12-20 22:46",2/17/2023,,,0,0,0,2500,30.67,2840,93.73,91000,105,Togetic,,0,24.79,3081,94.51,39000,159,Togekiss,,0,13.48,3544,87.6,43000,38,Togepi,,0,
1596,Togetic,,176,1,948,94,12,14,13,86.7,20,20,,,,"2023-12-20 22:47",4/4/2023,,,0,0,0,2500,56.58,1779,95.12,109000,98,Togetic,,0,60.44,1621,95.95,43000,138,Togekiss,,0,,,,,,,,,
1597,Togetic,,176,1,1357,113,8,6,8,48.9,31,31,,,,"2023-12-20 22:47",4/10/2023,,,0,0,0,6000,43.81,2302,94.44,84000,96,Togetic,,0,50.18,2041,87.02,390000,174,Togetic,,0,,,,,,,,,
1598,Togetic,,176,1,655,81,3,7,12,48.9,15,15,,,,"2023-12-20 22:47",6/1/2023,,,0,0,0,1900,97.26,113,98.26,7600,108,Togekiss,,0,74.53,1044,96.53,77400,170,Togekiss,,0,,,,,,,,,
1599,Togetic,,176,1,902,92,13,13,12,84.4,19,19,,,,"2023-12-20 22:47",6/7/7079,,,0,0,0,2500,44.25,2284,94.46,114000,102,Togetic,,0,42.83,2342,95.28,48000,142,Togekiss,,0,,,,,,,,,
1600,Togetic,,176,1,1412,115,15,14,15,97.8,29,29,,,,"2023-12-20 22:47",12/17/2023,,,0,0,0,5000,48.62,2105,94.7,26000,22,Togetic,,0,99.98,2,99.49,410000,190,Togetic,,0,,,,,,,,,
1601,Togetic,,176,1,1437,115,12,10,9,68.9,32,32,,,,"2023-12-20 22:47",4/15/2023,,,0,0,0,6000,31.53,2805,93.78,33000,36,Togetic,,0,86.2,566,92.01,378000,162,Togetic,,0,,,,,,,,,
1594,Natu,,177,2,219,49,1,12,12,55.6,8,8,,,,"2023-12-20 22:47",10/3/2023,,,0,1,0,961,97.9,87,98.24,93126,162,Xatu,,1,70.16,1223,90.27,616326,434,Xatu,,1,99.46,23,98.56,35046,54,Natu,,1,
1595,Natu,,177,2,393,65,9,15,15,86.7,13,13,,,,"2023-12-20 22:47",8/9/2023,,,0,1,0,1921,83.91,660,96.59,66364,126,Xatu,,1,98.78,51,97.1,603364,410,Xatu,,1,96.61,140,97.21,14524,21,Natu,,1,
1593,Xatu,,178,2,795,85,11,15,14,88.9,13,13,,,,"2023-12-20 22:47",2/1/2023,,,0,1,0,1921,94.33,233,97.55,66364,76,Xatu,,1,99,42,97.41,603364,360,Xatu,,1,,,,,,,,,
1571,Mareep,,179,2,13,15,14,14,14,93.3,1,1,,,,"2023-12-20 22:48",7/28/2023,,,1,0,0,100,69.99,1230,96.13,18900,175,Ampharos,Normal,0,38.51,2519,95.8,68000,261,Ampharos,Normal,0,66.47,1374,94.13,6650,47,Flaaffy,,0,
1572,Mareep,,179,2,93,40,3,15,13,68.9,4,4,,,,"2023-12-20 22:48",,,,0,0,0,400,99.41,25,99.2,40900,173,Ampharos,Normal,0,98.85,48,99.2,180400,305,Ampharos,Normal,0,99.83,8,99.44,14300,45,Flaaffy,,0,
1573,Mareep,,179,2,119,45,2,15,12,64.4,5,5,,,,"2023-12-20 22:47",,,,0,0,0,600,98.46,64,98.74,40100,171,Ampharos,Normal,0,99.51,21,99.5,187600,313,Ampharos,Normal,0,97.09,120,97.63,13500,43,Flaaffy,,0,
1574,Mareep,,179,2,191,58,2,9,11,48.9,8,8,,,,"2023-12-20 22:47",6/22/2023,,,0,1,0,961,98.39,67,98.73,46326,191,Ampharos,Normal,1,85.18,608,97.72,239526,398,Ampharos,Normal,1,93.06,285,95.61,49326,69,Mareep,,1,
1575,Mareep,,179,2,194,55,4,14,2,44.4,8,8,,,,"2023-12-20 22:47",11/15/2023,,,0,1,0,961,92.7,300,97.73,46326,191,Ampharos,Normal,1,73.77,1075,97.16,239526,398,Ampharos,Normal,1,78.46,883,93.87,46326,66,Mareep,,1,
1576,Mareep,,179,2,233,68,0,3,15,40,10,10,,,,"2023-12-20 22:47",11/25/2023,,,0,0,0,1000,77.78,911,96.08,510000,311,Flaaffy,,0,86.23,565,97.79,213000,345,Ampharos,Normal,0,73.8,1074,94.67,7200,35,Flaaffy,,0,
1577,Mareep,,179,1,268,69,0,13,10,51.1,11,11,,,,"2023-12-20 22:47",8/17/2023,,,0,0,0,1300,99.51,21,99.23,33000,161,Ampharos,Normal,0,98.05,81,98.98,194000,321,Ampharos,Normal,0,99.8,9,98.23,35500,38,Mareep,,0,
1578,Mareep,,179,,269,66,11,13,12,80,10,10,,,,"2023-12-20 22:47",,,,0,0,0,1600,71.48,1169,95.63,302000,311,Flaaffy,,0,67.33,1339,96.89,144000,261,Ampharos,Normal,0,92.97,289,96.72,4600,31,Flaaffy,,0,
1579,Mareep,,179,2,301,69,13,15,10,84.4,11,11,,,,"2023-12-20 22:47",11/25/2023,,,0,0,0,1300,55.31,1831,94.64,268000,309,Flaaffy,,0,66.35,1379,96.86,136000,253,Ampharos,Normal,0,51.79,1975,91.91,23600,28,Mareep,,0,
1580,Mareep,,179,2,365,82,1,9,14,53.3,15,15,,,,"2023-12-20 22:47",12/17/2023,,,0,0,0,1900,99.95,3,99.78,21400,145,Ampharos,Normal,0,98.17,76,99.01,182400,305,Ampharos,Normal,0,97.85,89,96.8,23900,22,Mareep,,0,
1581,Mareep,,179,1,396,85,1,4,10,33.3,17,17,,,,"2023-12-20 22:47",11/25/2023,,,0,0,0,2200,52.65,1940,94.5,488800,285,Flaaffy,,0,86.81,541,97.82,200800,331,Ampharos,Normal,0,61.2,1590,92.55,18800,16,Mareep,,0,
1582,Mareep,,179,1,410,82,15,10,13,84.4,15,15,,,,"2023-12-20 22:47",,,,0,0,0,1900,33.48,2725,94.45,14200,139,Ampharos,Normal,0,17.19,3392,94.89,118400,231,Ampharos,Normal,0,29.91,2871,90.4,12000,12,Mareep,,0,
1583,Mareep,,179,2,431,88,4,12,14,66.7,17,17,,,,"2023-12-20 22:47",,,,0,0,0,2200,98.63,57,98.8,11300,135,Ampharos,Normal,0,96,165,98.63,150800,267,Ampharos,Normal,0,93.48,268,95.67,11300,10,Mareep,,0,
1584,Mareep,,179,1,537,96,6,0,5,24.4,23,23,,,,"2023-12-20 22:47",,,,0,0,0,3500,10.4,3670,91.8,458000,257,Flaaffy,,0,30.7,2839,95.5,170000,303,Ampharos,Normal,0,,,,,,,,,
1585,Mareep,,179,1,540,94,12,12,13,82.2,20,20,,,,"2023-12-20 22:47",,,,0,0,0,2500,58.83,1687,94.86,256000,273,Flaaffy,,0,44.42,2277,96.02,103000,217,Ampharos,Normal,0,,,,,,,,,
1586,Mareep,,179,1,584,96,14,15,12,91.1,21,21,,,,"2023-12-20 22:47",11/25/2023,,,0,0,0,3000,66.4,1377,95.29,220000,269,Flaaffy,,0,57.63,1736,96.51,92000,207,Ampharos,Normal,0,,,,,,,,,
1587,Mareep,,179,2,605,106,7,0,13,44.4,25,25,,,,"2023-12-20 22:47",11/25/2023,,,0,0,0,4000,51.62,1982,94.44,400000,245,Flaaffy,,0,46.54,2190,96.1,130000,257,Ampharos,Normal,0,,,,,,,,,
1588,Mareep,,179,1,607,100,15,11,14,88.9,22,22,,,,"2023-12-20 22:47",,,,0,0,0,3000,32.92,2748,93.44,214000,263,Flaaffy,,0,43.96,2296,96,86000,201,Ampharos,Normal,0,,,,,,,,,
1589,Mareep,,179,2,653,102,13,13,11,82.2,24,24,,,,"2023-12-20 22:47",,,,0,0,0,3500,49.89,2053,94.35,221000,251,Flaaffy,,0,38.58,2516,95.8,79000,195,Ampharos,Normal,0,,,,,,,,,
1590,Mareep,,179,1,723,107,14,15,12,91.1,26,26,,,,"2023-12-20 22:47",11/25/2023,,,0,0,0,4000,66.4,1377,95.29,186000,239,Flaaffy,,0,57.63,1736,96.51,58000,177,Ampharos,Normal,0,,,,,,,,,
