Index,Name,Form,Pokemon,Gender,CP,HP,Atk IV,Def IV,Sta IV,IV Avg,Level Min,Level Max,Quick Move,Charge Move,Charge Move 2,Scan Date,Catch Date,Weight,Height,Lucky,Shadow/Purified,Favorite,Dust,Rank % (G),Rank # (G),Stat Product (G),Dust Cost (G),Candy Cost (G),Name (G),Form (G),Sha/Pur (G),Rank % (U),Rank # (U),Stat Product (U),Dust Cost (U),Candy Cost (U),Name (U),Form (U),Sha/Pur (U),Rank % (L),Rank # (L),Stat Product (L),Dust Cost (L),Candy Cost (L),Name (L),Form (L),Sha/Pur (L),Marked for PvP use
2400,Solosis,,577,,572,73,15.0,11.0,14.0,88.9,15.0,15.0,,,,2023-06-17 02:44,6/17/2023,,,0,0,0,2200,96.31%,152.0,96.90%,481400.0,268.0,Solosis,,0.0,48.60%,2106.0,96.06%,101400.0,215.0,Reuniclus,,0.0,,,,,,,,,
2416,Gothita,,574,,397,71,15.0,13.0,10.0,84.4,15.0,15.0,,,,2023-06-16 14:19,6/16/2023,,,0,0,0,2200,55.16%,1837.0,94.85%,32400.0,155.0,Gothitelle,,0.0,52.33%,1953.0,95.22%,334400.0,393.0,Gothitelle,,0.0,13.89%,3527.0,89.71%,14200.0,14.0,Gothita,,0.0,
1367,Gothita,,574,♀,396,71,14.0,15.0,10.0,86.7,15.0,15.0,,,,2023-06-27 00:46,6/16/2023,5.47kg,0.43m,0,0,0,1900,63.05%,1514.0,95.22%,32400.0,155.0,Gothitelle,,0.0,60.73%,1609.0,95.59%,334400.0,393.0,Gothitelle,,0.0,20.39%,3261.0,90.34%,14200.0,14.0,Gothita,,0.0,
1368,Gothita,,574,♀,839,107,15.0,10.0,15.0,88.9,33.0,33.0,,,,2023-06-27 00:46,3/12/2023,5.32kg,0.37m,0,0,0,7000,23.17%,3147.0,93.44%,44000.0,77.0,Gothorita,,0.0,66.96%,1354.0,95.87%,192000.0,275.0,Gothitelle,,0.0,,,,,,,,,
2832,Minccino,,572,,34,26,4.0,13.0,12.0,64.4,2.0,2.0,,,,2023-06-07 01:05,6/4/2023,,,0,0,0,0,96.87%,129.0,98.07%,75600.0,132.0,Cinccino,,0.0,83.86%,662.0,93.71%,519600.0,352.0,Cinccino,,0.0,93.94%,249.0,96.59%,58600.0,67.0,Minccino,,0.0,
3956,Minccino,,572,♀,246,69,6.0,13.0,11.0,66.7,11.0,11.0,,,,2023-05-02 00:35,4/28/2023,,,0,0,0,1300,63.32%,1503.0,95.55%,60500.0,111.0,Cinccino,,0.0,85.81%,582.0,94.05%,508000.0,334.0,Cinccino,,0.0,76.41%,967.0,94.37%,44000.0,46.0,Minccino,,0.0,
3305,Zorua,Normal,570,,443,66,15.0,6.0,13.0,75.6,14.0,14.0,,,,2023-05-17 22:53,5/9/2023,,,0,0,0,1900,26.11%,3027.0,93.83%,29600.0,78.0,Zoroark,Normal,0.0,28.96%,2910.0,94.90%,259600.0,322.0,Zoroark,Normal,0.0,12.60%,3580.0,89.96%,5100.0,6.0,Zorua,Normal,0.0,
2451,Zorua,Normal,570,♂,920,95,7.0,15.0,13.0,77.8,29.0,29.0,,,,2023-06-15 20:33,6/15/2023,,,0,0,0,5000,96.21%,156.0,93.55%,410000.0,190.0,Zorua,Normal,0.0,96.31%,152.0,98.26%,170000.0,240.0,Zoroark,Normal,0.0,,,,,,,,,
5040,Zorua,Normal,570,♂,104,30,3.0,10.0,0.0,28.9,4.0,4.0,,,,2023-02-24 18:16,2/22/2023,,,0,0,0,400,51.26%,1997.0,94.99%,57400.0,113.0,Zoroark,Normal,0.0,57.53%,1740.0,95.99%,419400.0,348.0,Zoroark,Normal,0.0,90.16%,404.0,95.93%,31800.0,40.0,Zorua,Normal,0.0,
3849,Garbodor,,569,♂,497,76,4.0,15.0,14.0,73.3,8.0,8.0,Take Down,Seed Bomb,,2023-05-02 01:45,2/23/2023,111kg,2.08m,0,0,0,800,94.55%,224.0,97.67%,59100.0,61.0,Garbodor,,0.0,99.95%,3.0,99.96%,513600.0,290.0,Garbodor,,0.0,99.66%,15.0,99.38%,0.0,0.0,Garbodor,,0.0,
4221,Garbodor,,569,♂,364,65,4.0,15.0,14.0,73.3,6.0,6.0,,,,2023-03-28 02:05,2/23/2023,,,0,0,0,600,94.55%,224.0,97.67%,61900.0,65.0,Garbodor,,0.0,99.95%,3.0,99.96%,516400.0,294.0,Garbodor,,0.0,99.66%,15.0,99.38%,2800.0,4.0,Garbodor,,0.0,
4030,Trubbish,,568,♀,425,78,15.0,14.0,14.0,95.6,15.0,15.0,,,,2023-04-21 14:37,4/21/2023,,,0,0,0,1900,77.66%,916.0,96.28%,35400.0,83.0,Garbodor,,0.0,85.47%,596.0,96.83%,371400.0,318.0,Garbodor,,0.0,44.84%,2260.0,92.13%,9800.0,10.0,Trubbish,,0.0,
4222,Trubbish,,568,♂,148,48,4.0,15.0,14.0,73.3,6.0,6.0,,,,2023-03-28 02:05,2/23/2023,34.2kg,0.68m,0,0,0,600,94.55%,224.0,97.67%,61900.0,115.0,Garbodor,,0.0,99.95%,3.0,99.96%,516400.0,344.0,Garbodor,,0.0,99.66%,15.0,99.38%,2800.0,54.0,Garbodor,,0.0,
3605,Trubbish,,568,,412,77,12.0,14.0,13.0,86.7,15.0,15.0,,,,2023-05-08 15:05,4/26/2023,,,0,0,0,1900,31.89%,2790.0,94.07%,35400.0,83.0,Garbodor,,0.0,93.63%,262.0,97.69%,410400.0,318.0,Garbodor,,0.0,60.05%,1637.0,93.30%,12000.0,12.0,Trubbish,,0.0,
4047,Trubbish,,568,♂,266,65,0.0,13.0,11.0,53.3,11.0,11.0,,,,2023-04-16 13:36,3/22/2023,25.65kg,0.49m,0,0,0,1300,98.58%,59.0,98.51%,60500.0,111.0,Garbodor,,0.0,58.85%,1686.0,95.01%,508000.0,334.0,Garbodor,,0.0,98.90%,46.0,98.16%,35500.0,38.0,Trubbish,,0.0,
264,Archeops,,567,♂,1878,117,11.0,15.0,15.0,91.1,20.0,20.0,,,,2023-08-02 16:11,2/2/2023,,,0,0,0,2500,,,,,,,,,91.58%,346.0,97.47%,43000.0,38.0,Archeops,,0.0,,,,,,,,,
472,Archen,,566,,1043,94,15.0,15.0,12.0,93.3,20.0,20.0,,,,2023-07-30 13:53,7/25/2023,,,0,0,0,3000,50.79%,2016.0,94.94%,60500.0,54.0,Archen,,0.0,30.57%,2844.0,94.72%,39000.0,84.0,Archeops,,0.0,,,,,,,,,
263,Archen,,566,♂,1193,103,15.0,12.0,15.0,93.3,23.0,23.0,,,,2023-08-02 16:11,8/1/2023,,,0,0,0,3500,27.25%,2980.0,93.84%,43500.0,38.0,Archen,,0.0,82.34%,724.0,96.83%,26000.0,72.0,Archeops,,0.0,,,,,,,,,
378,Archen,,566,♂,1196,103,6.0,14.0,12.0,71.1,24.0,24.0,,,,2023-07-30 18:58,7/30/2023,,,0,0,0,4000,93.26%,277.0,97.61%,51000.0,44.0,Archen,,0.0,71.82%,1155.0,96.31%,23000.0,70.0,Archeops,,0.0,,,,,,,,,
489,Tirtouga,,564,♂,269,54,5.0,15.0,13.0,73.3,7.0,7.0,,,,2023-07-30 13:48,7/28/2023,,,0,0,0,800,96.92%,127.0,97.65%,416200.0,292.0,Tirtouga,,0.0,97.44%,106.0,98.70%,275200.0,342.0,Carracosta,,0.0,92.33%,315.0,96.40%,11100.0,14.0,Tirtouga,,0.0,
266,Tirtouga,,564,♂,842,93,15.0,15.0,12.0,93.3,20.0,20.0,,,,2023-08-02 16:10,3/7/2023,,,0,0,0,2500,59.54%,1658.0,94.00%,245000.0,248.0,Tirtouga,,0.0,34.87%,2668.0,95.39%,169000.0,220.0,Carracosta,,0.0,,,,,,,,,
265,Tirtouga,,564,♂,509,73,15.0,14.0,15.0,97.8,12.0,12.0,,,,2023-08-02 16:10,7/28/2023,,,0,0,0,1300,65.13%,1429.0,94.33%,265400.0,280.0,Tirtouga,,0.0,38.10%,2536.0,95.52%,191400.0,242.0,Carracosta,,0.0,,,,,,,,,
5043,Cofagrigus,,563,♀,1485,100,13.0,0.0,0.0,28.9,25.0,25.0,,,,2023-02-24 18:13,11/2/2022,,,0,0,0,4000,1.27%,4044.0,91.14%,0.0,0.0,Cofagrigus,,0.0,13.97%,3524.0,86.73%,444000.0,220.0,Cofagrigus,,0.0,,,,,,,,,
5044,Yamask,Normal,562,♀,609,89,0.0,5.0,15.0,44.4,26.0,26.0,,,,2023-02-24 18:13,11/2/2022,,,0,0,0,4000,34.55%,2681.0,80.83%,436000.0,214.0,Yamask,Normal,0.0,43.54%,2313.0,90.48%,436000.0,264.0,Cofagrigus,,0.0,,,,,,,,,
1370,Scrafty,,560,♀,438,60,15.0,13.0,11.0,86.7,7.0,7.0,,,,2023-06-27 00:45,5/27/2023,,,0,0,0,800,16.63%,3415.0,93.09%,57200.0,60.0,Scrafty,,0.0,92.23%,319.0,97.41%,471200.0,292.0,Scrafty,,0.0,10.74%,3656.0,87.73%,800.0,1.0,Scrafty,,0.0,
1997,Scrafty,,560,,1264,106,11.0,11.0,15.0,82.2,20.0,20.0,,,,2023-06-26 19:53,6/24/2023,,,0,0,0,3000,62.34%,1543.0,95.50%,20500.0,19.0,Scrafty,,0.0,98.97%,43.0,98.87%,460000.0,248.0,Scrafty,,0.0,,,,,,,,,
1371,Scraggy,,559,♀,262,51,15.0,13.0,11.0,86.7,7.0,7.0,,,,2023-06-27 00:45,5/27/2023,14.66kg,0.64m,0,0,0,800,95.14%,200.0,97.04%,471200.0,292.0,Scraggy,,0.0,92.23%,319.0,97.41%,471200.0,342.0,Scrafty,,0.0,71.38%,1173.0,94.50%,12400.0,16.0,Scraggy,,0.0,
1999,Scraggy,,559,♀,441,69,0.0,12.0,7.0,42.2,13.0,13.0,,,,2023-06-26 19:52,5/27/2023,18.63kg,0.73m,0,0,0,1600,82.22%,729.0,96.65%,62800.0,109.0,Scrafty,,0.0,25.52%,3051.0,89.17%,502800.0,326.0,Scrafty,,0.0,92.48%,309.0,96.64%,4800.0,6.0,Scraggy,,0.0,
1998,Scraggy,,559,,752,90,11.0,11.0,15.0,82.2,20.0,20.0,,,,2023-06-26 19:52,6/24/2023,,,0,0,0,3000,98.00%,83.0,97.86%,475000.0,248.0,Scraggy,,0.0,98.97%,43.0,98.87%,460000.0,298.0,Scrafty,,0.0,,,,,,,,,
1372,Scraggy,,559,♀,755,89,12.0,12.0,13.0,82.2,20.0,20.0,,,,2023-06-27 00:45,4/25/2023,9.64kg,0.52m,0,0,0,2500,99.05%,40.0,98.45%,475000.0,248.0,Scraggy,,0.0,97.95%,85.0,98.52%,460000.0,298.0,Scrafty,,0.0,,,,,,,,,
11,Crustle,,558,♀,624,74,8.0,13.0,15.0,80.0,9.0,9.0,Fury Cutter,,,2023-08-10 16:00,4/22/2023,169.83kg,1.38m,0,0,0,1000,95.02%,205.0,97.92%,45000.0,47.0,Crustle,,0.0,83.61%,672.0,97.40%,293000.0,288.0,Crustle,,0.0,,,,,,,,,
5045,Dwebble,,557,♀,753,94,14.0,12.0,14.0,88.9,22.0,22.0,,,,2023-02-24 18:13,12/14/2022,,,0,0,0,3000,98.78%,51.0,96.40%,464000.0,238.0,Dwebble,,0.0,37.39%,2565.0,95.38%,204000.0,273.0,Crustle,,0.0,,,,,,,,,
8,Dwebble,,557,♀,519,78,15.0,12.0,15.0,93.3,15.0,15.0,,,,2023-08-10 16:00,7/28/2023,,,0,0,0,1900,38.83%,2506.0,94.57%,23900.0,72.0,Crustle,,0.0,32.04%,2784.0,95.16%,226400.0,288.0,Crustle,,0.0,,,,,,,,,
1374,Dwebble,,557,♂,899,102,14.0,15.0,14.0,95.6,26.0,26.0,,,,2023-06-27 00:44,4/21/2023,11.69kg,0.25m,0,0,0,4000,99.76%,11.0,98.47%,436000.0,214.0,Dwebble,,0.0,37.26%,2570.0,95.38%,166000.0,234.0,Crustle,,0.0,,,,,,,,,
10,Dwebble,,557,♂,478,77,4.0,15.0,13.0,71.1,15.0,15.0,,,,2023-08-10 16:00,4/24/2023,12.63kg,0.26m,0,0,0,1900,69.38%,1255.0,95.98%,29400.0,77.0,Crustle,,0.0,97.88%,88.0,98.74%,322400.0,318.0,Crustle,,0.0,90.50%,390.0,95.64%,1900.0,2.0,Dwebble,,0.0,
9,Dwebble,,557,♀,855,100,13.0,15.0,13.0,91.1,25.0,25.0,,,,2023-08-10 16:00,5/6/2023,,,0,0,0,4000,99.46%,23.0,97.72%,444000.0,220.0,Dwebble,,0.0,42.44%,2358.0,95.59%,184000.0,255.0,Crustle,,0.0,,,,,,,,,
5046,Darumaka,Galarian,554,♂,602,95,15.0,11.0,13.0,86.7,15.0,15.0,,,,2023-02-24 18:13,12/24/2022,,,0,0,0,1900,70.60%,1205.0,94.22%,358400.0,268.0,Darumaka,Galarian,0.0,38.68%,2512.0,95.56%,81900.0,124.0,Darmanitan,Galarian,0.0,,,,,,,,,
5047,Darumaka,Galarian,554,♀,603,94,14.0,14.0,10.0,84.4,15.0,15.0,,,,2023-02-24 18:13,1/19/2023,,,0,0,0,1900,81.93%,741.0,95.27%,358400.0,268.0,Darumaka,Galarian,0.0,60.39%,1623.0,96.39%,81900.0,124.0,Darmanitan,Galarian,0.0,,,,,,,,,
1377,Darumaka,Normal,554,♀,538,92,7.0,12.0,13.0,71.1,14.0,14.0,,,,2023-06-27 00:43,6/2/2023,25.67kg,0.54m,0,0,0,1600,95.65%,179.0,97.12%,455600.0,272.0,Darumaka,Normal,0.0,43.15%,2329.0,95.74%,89600.0,132.0,Darmanitan,Normal,0.0,,,,,,,,,
1375,Darumaka,Normal,554,♀,611,94,15.0,15.0,11.0,91.1,15.0,15.0,,,,2023-06-27 00:43,12/15/2022,32.51kg,0.54m,0,0,0,1900,87.77%,502.0,96.94%,7600.0,58.0,Darmanitan,Normal,0.0,30.35%,2853.0,95.23%,77400.0,120.0,Darmanitan,Normal,0.0,,,,,,,,,
1376,Darumaka,Normal,554,♀,606,96,14.0,13.0,14.0,91.1,15.0,15.0,,,,2023-06-27 00:43,1/22/2023,22.22kg,0.53m,0,0,0,1900,85.62%,590.0,95.64%,346400.0,268.0,Darumaka,Normal,0.0,80.95%,781.0,97.29%,81900.0,124.0,Darmanitan,Normal,0.0,,,,,,,,,
3298,Sandile,,551,,432,77,12.0,15.0,13.0,88.9,15.0,15.0,,,,2023-05-17 22:53,5/9/2023,,,0,0,0,2200,92.16%,322.0,96.51%,384400.0,293.0,Krokorok,,0.0,56.41%,1786.0,96.30%,86400.0,203.0,Krookodile,,0.0,54.36%,1870.0,93.07%,7600.0,8.0,Sandile,,0.0,
507,Sandile,,551,♂,569,89,15.0,10.0,12.0,82.2,20.0,20.0,,,,2023-07-30 13:43,7/29/2023,,,0,0,0,2500,77.12%,938.0,94.71%,389000.0,273.0,Krokorok,,0.0,17.83%,3366.0,94.68%,65000.0,183.0,Krookodile,,0.0,,,,,,,,,
14,Lilligant,Normal,549,♀,1781,124,14.0,9.0,15.0,84.4,25.0,25.0,Hidden Power,,,2023-08-10 15:59,11/22/2022,9.9kg,0.89m,0,0,0,4000,,,,,,,,,41.29%,2405.0,95.72%,194000.0,220.0,Lilligant,Normal,0.0,,,,,,,,,
15,Petilil,,548,♀,213,52,5.0,15.0,13.0,73.3,8.0,8.0,,,,2023-08-10 15:59,4/24/2023,10.24kg,0.59m,0,0,0,800,95.63%,180.0,97.45%,46600.0,99.0,Lilligant,Normal,0.0,95.07%,203.0,98.40%,305600.0,340.0,Lilligant,Normal,0.0,99.46%,23.0,98.19%,31400.0,36.0,Petilil,,0.0,
16,Petilil,,548,♀,807,105,1.0,15.0,14.0,66.7,31.5,31.5,,,,2023-08-10 15:59,4/21/2023,7.19kg,0.52m,0,0,0,6000,84.30%,644.0,88.81%,384000.0,168.0,Petilil,,0.0,99.80%,9.0,99.75%,210000.0,218.0,Lilligant,Normal,0.0,,,,,,,,,
3984,Petilil,,548,♀,735,100,1.0,15.0,14.0,66.7,28.0,28.0,,,,2023-04-22 14:40,4/21/2023,,,0,0,0,4500,84.30%,644.0,88.81%,419000.0,198.0,Petilil,,0.0,99.80%,9.0,99.75%,245000.0,248.0,Lilligant,Normal,0.0,,,,,,,,,
1378,Petilil,,548,♀,610,86,15.0,14.0,13.0,93.3,21.0,21.0,,,,2023-06-27 00:43,4/22/2023,5.96kg,0.49m,0,0,0,3000,99.61%,17.0,97.41%,470000.0,244.0,Petilil,,0.0,57.05%,1760.0,96.33%,200000.0,264.0,Lilligant,Normal,0.0,,,,,,,,,
13,Petilil,,548,♀,430,71,14.0,15.0,10.0,86.7,15.0,15.0,,,,2023-08-10 15:59,8/8/2023,,,0,0,0,1900,23.10%,3150.0,93.34%,23900.0,72.0,Lilligant,Normal,0.0,44.25%,2284.0,95.83%,236400.0,303.0,Lilligant,Normal,0.0,28.77%,2918.0,90.81%,7600.0,8.0,Petilil,,0.0,
1383,Whimsicott,,547,♂,619,75,12.0,13.0,15.0,88.9,11.0,11.0,Razor Leaf,,,2023-06-27 00:42,11/25/2022,5.57kg,0.74m,0,0,0,1300,61.90%,1561.0,95.16%,76000.0,74.0,Whimsicott,,0.0,98.66%,56.0,97.29%,508000.0,284.0,Whimsicott,,0.0,,,,,,,,,
3841,Cottonee,,546,♀,434,88,3.0,12.0,10.0,55.6,26.0,26.0,,,,2023-05-02 01:48,4/21/2023,0.44kg,0.26m,0,0,0,4000,94.53%,225.0,97.43%,21500.0,70.0,Whimsicott,,0.0,60.20%,1631.0,89.24%,436000.0,264.0,Whimsicott,,0.0,95.36%,191.0,96.83%,36000.0,32.0,Cottonee,,0.0,
2784,Cottonee,,546,♂,389,79,14.0,13.0,13.0,88.9,20.0,20.0,,,,2023-06-07 01:33,5/25/2023,1.13kg,0.41m,0,0,0,2500,66.79%,1361.0,95.41%,43000.0,88.0,Whimsicott,,0.0,99.00%,42.0,97.71%,475000.0,298.0,Whimsicott,,0.0,29.52%,2887.0,89.28%,35000.0,31.0,Cottonee,,0.0,
2162,Cottonee,,546,♂,113,43,15.0,12.0,14.0,91.1,6.0,6.0,,,,2023-06-21 21:41,6/21/2023,,,0,0,0,600,31.60%,2802.0,93.64%,80400.0,130.0,Whimsicott,,0.0,99.61%,17.0,98.43%,516400.0,344.0,Whimsicott,,0.0,18.95%,3320.0,89.37%,3600.0,55.0,Whimsicott,,0.0,
3966,Cottonee,,546,♀,413,87,0.0,11.0,9.0,44.4,26.0,26.0,,,,2023-04-25 22:54,4/25/2023,,,0,0,0,4000,89.35%,437.0,96.84%,26000.0,74.0,Whimsicott,,0.0,35.85%,2628.0,86.54%,436000.0,264.0,Whimsicott,,0.0,98.22%,74.0,97.77%,70000.0,64.0,Cottonee,,0.0,
1382,Cottonee,,546,♀,453,91,0.0,11.0,9.0,44.4,28.5,28.5,,,,2023-06-27 00:42,4/25/2023,0.68kg,0.35m,0,0,0,4500,89.35%,437.0,96.84%,4500.0,54.0,Whimsicott,,0.0,35.85%,2628.0,86.54%,414500.0,244.0,Whimsicott,,0.0,98.22%,74.0,97.77%,48500.0,44.0,Cottonee,,0.0,
3105,Cottonee,,546,♀,392,80,15.0,10.0,15.0,88.9,20.0,20.0,,,,2023-05-23 21:41,5/2/2023,0.68kg,0.3m,0,0,0,2500,14.82%,3489.0,92.64%,39000.0,84.0,Whimsicott,,0.0,98.85%,48.0,97.38%,475000.0,298.0,Whimsicott,,0.0,38.07%,2537.0,90.13%,35000.0,31.0,Cottonee,,0.0,
1392,Scolipede,,545,♂,1169,91,14.0,14.0,12.0,88.9,17.0,17.0,Poison Jab,,,2023-06-27 00:40,11/29/2022,172.86kg,2.32m,0,0,0,2200,39.07%,2496.0,94.33%,21800.0,19.0,Scolipede,,0.0,68.21%,1303.0,96.32%,302800.0,260.0,Scolipede,,0.0,,,,,,,,,
1389,Whirlipede,,544,♀,163,42,1.0,15.0,11.0,60.0,6.0,6.0,,,,2023-06-27 00:41,6/13/2023,73.09kg,1.37m,0,0,0,600,97.85%,89.0,98.15%,58400.0,162.0,Scolipede,,0.0,98.61%,58.0,98.93%,458400.0,394.0,Scolipede,,0.0,98.32%,70.0,98.20%,29800.0,36.0,Whirlipede,,0.0,
1391,Whirlipede,,544,♀,16,12,15.0,13.0,15.0,95.6,1.0,1.0,,,,2023-06-27 00:40,6/15/2023,34.19kg,0.97m,0,0,0,200,77.22%,934.0,96.09%,53000.0,163.0,Scolipede,,0.0,71.43%,1171.0,96.48%,312000.0,404.0,Scolipede,,0.0,27.33%,2977.0,89.95%,4800.0,112.0,Scolipede,,0.0,
1996,Venipede,,543,♀,174,49,3.0,13.0,14.0,66.7,10.0,10.0,,,,2023-06-26 19:53,6/13/2023,7.08kg,0.44m,0,0,0,1000,88.13%,487.0,96.84%,49000.0,176.0,Scolipede,,0.0,99.15%,36.0,99.09%,424000.0,411.0,Scolipede,,0.0,95.92%,168.0,96.85%,95500.0,92.0,Venipede,,0.0,
1385,Venipede,,543,♂,237,53,14.0,15.0,13.0,93.3,12.0,12.0,,,,2023-06-27 00:41,2/22/2023,5.07kg,0.4m,0,0,0,1300,70.67%,1202.0,95.75%,38400.0,164.0,Scolipede,,0.0,66.23%,1384.0,96.23%,308400.0,405.0,Scolipede,,0.0,48.69%,2102.0,92.79%,10900.0,39.0,Whirlipede,,0.0,
1388,Venipede,,543,♀,523,79,14.0,10.0,13.0,82.2,27.0,27.0,,,,2023-06-27 00:41,6/21/2023,6.14kg,0.39m,0,0,0,4500,97.12%,119.0,94.79%,428000.0,231.0,Whirlipede,,0.0,51.53%,1986.0,95.58%,254000.0,331.0,Scolipede,,0.0,,,,,,,,,
1993,Swadloon,,541,,1004,109,14.0,13.0,15.0,93.3,26.0,26.0,,,,2023-06-26 19:54,6/23/2023,,,0,0,0,5000,97.36%,109.0,97.90%,378000.0,214.0,Swadloon,,0.0,70.70%,1201.0,96.84%,157000.0,272.0,Leavanny,,0.0,,,,,,,,,
1397,Swadloon,,541,♂,267,56,15.0,15.0,15.0,100.0,7.0,7.0,,,,2023-06-27 00:40,11/18/2022,,,0,0,0,800,97.29%,112.0,97.85%,429200.0,292.0,Swadloon,,0.0,57.39%,1746.0,96.31%,218200.0,326.0,Leavanny,,0.0,37.56%,2558.0,91.44%,11100.0,14.0,Swadloon,,0.0,
1994,Sewaddle,,540,♂,714,97,14.0,13.0,15.0,93.3,26.0,26.0,,,,2023-06-26 19:53,6/23/2023,2.09kg,0.25m,0,0,0,5000,97.36%,109.0,97.90%,378000.0,239.0,Swadloon,,0.0,70.70%,1201.0,96.84%,157000.0,297.0,Leavanny,,0.0,,,,,,,,,
745,Sewaddle,,540,,352,68,12.0,14.0,15.0,91.1,13.0,13.0,,,,2023-07-12 15:19,6/17/2023,,,0,0,0,1600,99.83%,8.0,99.44%,487800.0,301.0,Swadloon,,0.0,62.44%,1539.0,96.50%,223800.0,359.0,Leavanny,,0.0,80.10%,816.0,94.92%,20600.0,22.0,Sewaddle,,0.0,
1393,Sewaddle,,540,♀,341,68,3.0,14.0,10.0,60.0,14.0,14.0,,,,2023-06-27 00:40,6/21/2023,3.77kg,0.37m,0,0,0,1600,82.08%,735.0,96.44%,32600.0,156.0,Leavanny,,0.0,93.02%,287.0,98.14%,313600.0,397.0,Leavanny,,0.0,97.78%,92.0,97.59%,27100.0,26.0,Sewaddle,,0.0,
744,Sewaddle,,540,♀,11,12,0.0,15.0,8.0,51.1,1.0,1.0,,,,2023-07-12 15:19,6/16/2023,2.11kg,0.27m,0,0,0,200,96.04%,163.0,97.81%,56000.0,191.0,Leavanny,,0.0,98.88%,47.0,99.09%,370000.0,429.0,Leavanny,,0.0,98.71%,54.0,97.95%,5600.0,138.0,Leavanny,,0.0,
1395,Sewaddle,,540,♂,476,80,10.0,14.0,14.0,84.4,18.0,18.0,,,,2023-06-27 00:40,6/22/2023,2.56kg,0.31m,0,0,0,2200,98.73%,53.0,98.45%,484400.0,281.0,Swadloon,,0.0,74.07%,1063.0,97.00%,224400.0,366.0,Leavanny,,0.0,43.93%,2297.0,92.03%,2200.0,2.0,Sewaddle,,0.0,
2965,Sawk,,539,,497,65,2.0,11.0,6.0,42.2,7.0,7.0,,,,2023-06-02 10:57,6/2/2023,,,0,0,0,800,94.97%,207.0,97.48%,42700.0,46.0,Sawk,,0.0,90.11%,406.0,97.91%,236200.0,250.0,Sawk,,0.0,97.17%,117.0,97.55%,0.0,0.0,Sawk,,0.0,
4834,Sawk,,539,♂,597,72,6.0,14.0,11.0,68.9,8.0,8.0,,,,2023-02-24 21:16,2/24/2023,,,0,0,0,800,78.02%,901.0,96.04%,36100.0,40.0,Sawk,,0.0,95.14%,200.0,98.38%,191600.0,192.0,Sawk,,0.0,,,,,,,,,
5051,Sawk,,539,♂,1976,128,15.0,15.0,12.0,93.3,25.0,25.0,,,,2023-02-24 18:10,1/25/2023,,,0,0,0,4000,,,,,,,,,48.57%,2107.0,96.06%,78000.0,70.0,Sawk,,0.0,,,,,,,,,
5054,Throh,,538,♂,2135,197,14.0,6.0,8.0,62.2,31.0,31.0,,,,2023-02-24 18:10,1/5/2023,,,0,0,0,6000,,,,,,,,,12.50%,3584.0,93.94%,171000.0,174.0,Throh,,0.0,,,,,,,,,
2312,Seismitoad,,537,♂,1390,149,0.0,9.0,12.0,46.7,21.0,21.0,Mud Shot,Muddy Water,,2023-06-17 12:08,3/1/2023,77.52kg,1.74m,0,0,0,3000,97.58%,100.0,98.03%,9000.0,9.0,Seismitoad,,0.0,96.36%,150.0,98.64%,358000.0,244.0,Seismitoad,,0.0,,,,,,,,,
2311,Palpitoad,,536,♂,761,115,10.0,15.0,12.0,82.2,20.0,20.0,,,,2023-06-17 12:09,12/9/2022,13.11kg,0.62m,0,0,0,2500,99.49%,22.0,98.89%,460000.0,248.0,Palpitoad,,0.0,62.00%,1557.0,96.57%,225000.0,348.0,Seismitoad,,0.0,,,,,,,,,
4467,Tympole,,535,♂,453,89,10.0,15.0,12.0,82.2,20.0,20.0,,,,2023-03-06 00:13,12/9/2022,4.95kg,0.48m,0,0,0,2500,99.49%,22.0,98.89%,460000.0,273.0,Palpitoad,,0.0,62.00%,1557.0,96.57%,225000.0,373.0,Seismitoad,,0.0,82.91%,701.0,94.88%,11000.0,10.0,Tympole,,0.0,
4465,Tympole,,535,♂,540,93,15.0,15.0,9.0,86.7,23.0,23.0,,,,2023-03-06 00:14,3/1/2023,6.29kg,0.61m,0,0,0,3500,90.60%,386.0,96.35%,372000.0,257.0,Palpitoad,,0.0,37.53%,2559.0,95.57%,188000.0,327.0,Seismitoad,,0.0,,,,,,,,,
627,Tympole,,535,♂,562,99,15.0,11.0,15.0,91.1,24.0,24.0,,,,2023-07-22 11:20,7/19/2023,,,0,0,0,4000,89.87%,416.0,96.23%,365000.0,251.0,Palpitoad,,0.0,41.07%,2414.0,95.72%,181000.0,321.0,Seismitoad,,0.0,,,,,,,,,
2308,Tympole,,535,♀,449,87,15.0,13.0,14.0,93.3,19.0,19.0,,,,2023-06-17 12:09,5/3/2023,4.17kg,0.5m,0,0,0,2500,92.14%,323.0,96.64%,381000.0,277.0,Palpitoad,,0.0,40.85%,2423.0,95.71%,201000.0,335.0,Seismitoad,,0.0,43.42%,2318.0,91.72%,10000.0,8.0,Tympole,,0.0,
2309,Tympole,,535,♀,400,87,0.0,11.0,10.0,46.7,20.0,20.0,,,,2023-06-17 12:09,5/8/2023,4.35kg,0.42m,0,0,0,2500,97.39%,108.0,97.99%,14000.0,138.0,Seismitoad,,0.0,92.97%,289.0,98.28%,350000.0,373.0,Seismitoad,,0.0,99.32%,29.0,98.66%,31000.0,28.0,Tympole,,0.0,
